,ViolationComment,TEAMCODE,FULLNAME
40106,K1 (key box) has expired.,APT/HTL,DOUGLAS MENDIZABAL
40161,Please mark unit numbers on the electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
40162,Please check that all unit numbers are marked on the front entrance to the apartments.,APT/HTL,ANTON MACHACEK
40163,Please sign the Owner's Statement of Compliance document provided to you at our initial meeting.,APT/HTL,ANTON MACHACEK
40164,%Please check all electrical disconnects servicing the apartments and electrical panels for proper dead front covers. Make sure they are in place and secured.,APT/HTL,ANTON MACHACEK
40179,REPAIR ASAP.,APT/HTL,ANTHONY TAYLOR
40216,Project #5026782 key box permit (k1) expired on 4/25/2020.  Access Gate permit expires on 2/15/2021.  Not sure why your property has two different project numbers for same access gate (a4) permit.,APT/HTL,DOUGLAS MENDIZABAL
40217,Just a reminder that all BBQ cookers & grills must be moved 10 ft. from apartment unit before cooking.,APT/HTL,DOUGLAS MENDIZABAL
40218,under project #15071417 access gate (a4) permit expired on 7/02/2019.  Please renew permit with HPC located at 1002 Washington Ave.  832-394-8811,APT/HTL,DOUGLAS MENDIZABAL
40219,NoData,APT/HTL,DOUGLAS MENDIZABAL
40220,Please replace sheetrock and patch ceiling in the pool pump room area.,APT/HTL,DOUGLAS MENDIZABAL
40221,Please add unit numbers to the outside of all electrical panels.,APT/HTL,DOUGLAS MENDIZABAL
40222,Please inform residents and remove all LPG containers larger than 2.5 lbs. from property.,APT/HTL,DOUGLAS MENDIZABAL
40223,"please make sure area around dumpsters are free from debris, trash, and old furniture.",APT/HTL,DOUGLAS MENDIZABAL
40224,Last annual fire extinguisher inspection was 7/2019 by Aztec.  Expires this month.,APT/HTL,DOUGLAS MENDIZABAL
40225,NoData,APT/HTL,DOUGLAS MENDIZABAL
40231,NoData,APT/HTL,TONY PATTERSON
40295,keep all tree branches trimmed to 14ft. high for ladder truck access.,APT/HTL,DOUGLAS MENDIZABAL
40296,NoData,APT/HTL,DOUGLAS MENDIZABAL
40297,"Please identify ""Boiler room"" on outside door and label proper unit numbers on outside of all electrical panels.",APT/HTL,DOUGLAS MENDIZABAL
40298,All tenants have acknowledged and signed cooking policy within lease agreement concerning proper use of outdoor cooking equipment.,APT/HTL,DOUGLAS MENDIZABAL
40299,5 year gas test required for gas meter located on property.,APT/HTL,DOUGLAS MENDIZABAL
40300,"All occupied units must be provided a working smoke detectors in all sleeping units and main hallway exit.  ""Owners Statement of Compliance form"" signature required.",APT/HTL,DOUGLAS MENDIZABAL
40301,remove unapproved outside extension cord from unit 13.  Outside electrical plug shall be installed by qualified electrician if desired.,APT/HTL,DOUGLAS MENDIZABAL
40302,please provide Address sign (505 Thornton rd.) at main entrance visible from street.,APT/HTL,DOUGLAS MENDIZABAL
40303,NoData,APT/HTL,DOUGLAS MENDIZABAL
40304,"annually inspected and tagged 2A, 10B:C Fire Extinguisher is required and mounted inside storage, laundry, boiler, and office areas.  ""Owners Statement of Compliance form"" signature required.",APT/HTL,DOUGLAS MENDIZABAL
40331,replace missing smoke detector.,APT/HTL,TIEN CHAU
40338,NoData,APT/HTL,SHANE BLAKE
40350,NoData,APT/HTL,ANTHONY TAYLOR
40369,NoData,APT/HTL,BILLY HOPKINS
40370,Required every 5 years and must be completed with an approved permit from the Building Department.,APT/HTL,TIEN CHAU
40371,OBTAIN CERTIFICATE OF OCCUPANCY K1 KEY BOX PERMIT CURRENT A4 GATE PERMIT CURRENT,APT/HTL,TIEN CHAU
40372,"ROXANNE WOOD 713 748 1000 Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston ""Multi-Family Rental Property Registration"" at 832-394-8841 or log on to http://www.houstonmultifamily.org/ Provide copy of lease agreement with smoke detector, fire extinguisher and open Flame cooking policy or addendum.",APT/HTL,TIEN CHAU
40373,AS PER CODE.,APT/HTL,TIEN CHAU
40374,REPLACE NOT WORKING 911 FALCON LOCK ON KEY BOX.,APT/HTL,TIEN CHAU
40375,"Provide letter that states ""All units have been supplied with smoke alarms in sleeping areas"" January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm.",APT/HTL,TIEN CHAU
40376,FIRE EXTINGUISHER REQUIRED FOR BBQ AREA FIRE EXTINGUISHER REQUIRED FOR OFFICE MOUNT FIRE EXTINGUISHER IN BOILER ROOM 4 FT-FF FROM THE FLOOR SERVICE OUT OF DATE FIRE EXTINGUISHER.,APT/HTL,TIEN CHAU
40380,NoData,APT/HTL,RAMIRO REYNA
40384,NoData,APT/HTL,SHANE BLAKE
40393,NoData,APT/HTL,SHANE BLAKE
40394,Obtain a state boiler certificate.,APT/HTL,SHANE BLAKE
40395,Repair Leaking Fire Sprinkler SystemMEt with Maint. MGR and he states that there will be a company out tomorrow at 1000 to make the repair.,APT/HTL,SHANE BLAKE
40412,I spoke with Property Manager Lindsay Boyd about IFC 308.1.4 and Open Flame cooking devices. Propane canisters over 2.5 lbs. are not allowed to be use or stored on balconies. Inspector Hopkins had propane tanks removed from balconies and property. Email will be sent to tenants by property management to convey this  fire code.,APT/HTL,BILLY HOPKINS
40424,NoData,APT/HTL,DOUGLAS MENDIZABAL
40428,For informational purpose,APT/HTL,GAHLEN FULLER
40429,For informational purpose,APT/HTL,GAHLEN FULLER
40430,show proof of a detector sensitivity test,APT/HTL,GAHLEN FULLER
40431,"A minimum 2A 10 BC portable fire extinguisher with a current inspection tag shall be mountedin the following high-hazard areas: IT Room, Electrical Room, fire alarm room and break room.",APT/HTL,GAHLEN FULLER
40432,maintain a 2 feet clearance minimum from the ceiling,APT/HTL,GAHLEN FULLER
40433,"show proof of an audibility test, include: ambient noise level, alarm level, DB above",APT/HTL,GAHLEN FULLER
40437,NoData,APT/HTL,RODNEY HARRIS
40443,For informational purpose,APT/HTL,RAMIRO REYNA
40444,For informational purpose,APT/HTL,RAMIRO REYNA
40445,show proof of a detector sensitivity test,APT/HTL,RAMIRO REYNA
40446,"A minimum 2A 10 BC portable fire extinguisher with a current inspection tag shall be mountedin the following high-hazard areas: IT Room, Electrical Room, fire alarm room and break room.",APT/HTL,RAMIRO REYNA
40447,maintain a 2 feet clearance minimum from the ceiling,APT/HTL,RAMIRO REYNA
40448,"show proof of an audibility test, include: ambient noise level, alarm level, DB above",APT/HTL,RAMIRO REYNA
40451,Has a red tag on system as of 8/22/20,APT/HTL,RODNEY HARRIS
40480,Fire alarm system is red tagged as of 8/17/2020.    Sprinkler system is yellowed tagged as of 8/17/2020.    Fire alarm and sprinkler system as of 8/26/2020 has a good white service tag replacing the red and yellow tags indicating that the two systems are in IFC compliance.,APT/HTL,BILLY HOPKINS
40485,The red tag and smoke alarm violations as of 8/20/20 has been corrected. A good white service tag has been placed on F/A panel. Photos has been attached to this record.,APT/HTL,BILLY HOPKINS
40486,Required every 5 years and must be completed with an approved permit from the Building Department.,APT/HTL,TIEN CHAU
40487,"LUIS PEDROZA 281 777 0058 Properties with 3 or more units are required to register with the City of Houston as required by Ordinance No. 2006-1124 (Apartment Security Ordinance). Please contact the City of Houston ""Multi-Family Rental Property Registration"" at 832-394-8841 or log on to http://www.houstonmultifamily.org/ Provide copy of lease agreement with smoke detector, fire extinguisher and open Flame cooking policy or addendum.",APT/HTL,TIEN CHAU
40488,REPAIR WALL AND CEILING PENETRATION IN BOILER ROOM.,APT/HTL,TIEN CHAU
40489,AS PER CODE,APT/HTL,TIEN CHAU
40490,LABEL BUILDER ROOM.,APT/HTL,TIEN CHAU
40491,"REPLACE SMOKE DETECTOR THAT MORE THEN 10 YRS OLD January 1, 2017 as  battery operated single station alarm is replaced, that smoke alarm shall be replaced with tamper-resistant battery-operated single station smoke alarm.",APT/HTL,TIEN CHAU
40492,SPACER REQUIRED FOR CIRCUIT BREAKER,APT/HTL,TIEN CHAU
40493,SERVICE OUT OF DATE FIRE EXTINGUISHER,APT/HTL,TIEN CHAU
40497,For informational purpose,APT/HTL,RAMIRO REYNA
40498,For informational purpose,APT/HTL,RAMIRO REYNA
40499,show proof of a detector sensitivity test,APT/HTL,RAMIRO REYNA
40500,"A minimum 2A 10 BC portable fire extinguisher with a current inspection tag shall be mountedin the following high-hazard areas: IT Room, Electrical Room, fire alarm room and break room.",APT/HTL,RAMIRO REYNA
40501,maintain a 2 feet clearance minimum from the ceiling,APT/HTL,RAMIRO REYNA
40502,"show proof of an audibility test, include: ambient noise level, alarm level, DB above",APT/HTL,RAMIRO REYNA
40526,NoData,APT/HTL,ALFRED GARCIA
40534,NoData,APT/HTL,TONY PATTERSON
40562,Correct all red tag issues with fire alarm system within 3 days of this notice.,APT/HTL,STUART PETERS
40567,NoData,APT/HTL,TIEN CHAU
40572,NoData,APT/HTL,GAHLEN FULLER
40573,NoData,APT/HTL,GAHLEN FULLER
40574,NoData,APT/HTL,GAHLEN FULLER
40593,Provide documentation of a gas test within the last 5 years or have a gas test done.,APT/HTL,BILLY HOPKINS
40594,Comply with IFC 2012 506.3  Install an Fire Depository Box,APT/HTL,BILLY HOPKINS
40595,Bring all fire exstiguishers up to current standard compliance.,APT/HTL,BILLY HOPKINS
40596,Remove vegetation obscuring the FDC sign and hydrants around the apartment complex.As of 8/28/2020 landscape has been manicured.,APT/HTL,BILLY HOPKINS
40597,Fire alarm system is red tagged as of 7/22/2020.As of 7/24/2020 F/A system was yellow tagged.As of 8/14/2020 F/A system  a good service tagged replacing the yellow tagged dated 7/24/2020.,APT/HTL,BILLY HOPKINS
40598,Fire Alarm System was red tagged on 7/22/2020.    72 Hours Notice of Violation initiated7/23/2020    Fire Assignment Agreement implemented 7/23/2020.As of 7/24/2020 F/A system was yellow tagged.As of 8/14/2020 F/A system  a good service tagged replacing the yellow tagged dated 7/24/2020.,APT/HTL,BILLY HOPKINS
40599,Place blue reflective square in drive signifying where fire hydrants are located.As of 8/28/2020 blue reflective square has installed indicating where fire hydrants are locating.,APT/HTL,BILLY HOPKINS
40627,NoData,APT/HTL,GAHLEN FULLER
40628,NoData,APT/HTL,GAHLEN FULLER
40632,NoData,APT/HTL,GAHLEN FULLER
40634,NoData,APT/HTL,RICHARD BEDDINGFIELD
40642,NoData,APT/HTL,GAHLEN FULLER
40644,NoData,APT/HTL,GAHLEN FULLER
40647,NoData,APT/HTL,GAHLEN FULLER
40683,NoData,APT/HTL,TONY PATTERSON
40767,NoData,APT/HTL,ALFRED GARCIA
40862,"Please renew the K1, key box permit.Expired 7/11/20.",APT/HTL,ANTON MACHACEK
40873,Replace missing fire extinguishers at the BBQ areas.,APT/HTL,SHANE BLAKE
40874,Provide a list of all Fire Alarm and Fire Sprinkler deficiencies.,APT/HTL,SHANE BLAKE
40875,"Make all corrections to deficiencies of the Fire Alarm, Fire Sprinklers immediately.",APT/HTL,SHANE BLAKE
40876,FA: Sept. 17 FS: March 16 FEX: June 17 GAS: None,APT/HTL,SHANE BLAKE
40877,Label all unit breakers as to which unit it controls.,APT/HTL,SHANE BLAKE
40878,Inspect all Fire Doors and ensure they are operating as intended.,APT/HTL,SHANE BLAKE
40879,Fire extinguishers shall be inspected and service tagged annually by a licensed fire protection equipment service company.,APT/HTL,SHANE BLAKE
40880,"All automatic wet-pipe sprinkler systems shall be inspected and tested annually in accordance with NFPA 25 and state requirements, and service tagged by a licensed automatic fire sprinkler service company.",APT/HTL,SHANE BLAKE
40882,Please mark unit numbers on the electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
40883,Please that all unit numbers are marked on the front entrance to the apartments.,APT/HTL,ANTON MACHACEK
40884,Please sign the Owner's Statement of Compliance document for 1491 Campbell Rd.,APT/HTL,ANTON MACHACEK
40885,Please check all electrical disconnects servicing the apartments and electrical panels for proper dead front covers. Make sure they are in place and secured.,APT/HTL,ANTON MACHACEK
40886,NoData,APT/HTL,SHANE BLAKE
40901,Fire Extinguishers in the Club Room are Red Tagged and shall be repaired/replaced.,APT/HTL,SHANE BLAKE
40902,"All building Fire Alarms are not powered, in trouble or out of date. ",APT/HTL,SHANE BLAKE
40903,All building Fire Alarms out of date.,APT/HTL,SHANE BLAKE
40914,Complete the Fire Extinguisher change out/test for hydro static testing.,APT/HTL,SHANE BLAKE
40915,"Correct Red Tags ""Impaired""",APT/HTL,SHANE BLAKE
40969,NoData,APT/HTL,ANTHONY TAYLOR
41018,K1 permit expired on 04/22/2019.  Please update expired k1 permit.,APT/HTL,DOUGLAS MENDIZABAL
41019,Please repair both RED LABELS for buildings 19 & 20 within 72 hours.  Other issues causing multiple alarm malfunctions shall be addressed ASAP.  HFD has responded to this address 16 times for ALARM SYSTEM malfunctions since 06/08/2020.,APT/HTL,DOUGLAS MENDIZABAL
41020,"Please have all buildings ALARM SYSTEM evaluated, tested, and repaired by a licensed Fire alarm company.  If multiple FALSE ALARMS continue, citations will be issued.",APT/HTL,DOUGLAS MENDIZABAL
41059,NoData,APT/HTL,SHANE BLAKE
41062,NoData,APT/HTL,STUART PETERS
41065,Access gate next to Building #9 was in the open position. Could not check for proper operation. Falcon lock was missing on 911 box.Manual access gate to the left of building #1 is blocked by asphalt piled up in front of gate. Please remove. Lock was missing on the gate. Need to place the proper key inside 911 box for access.,APT/HTL,ANTON MACHACEK
41066,Information Only.,APT/HTL,ANTON MACHACEK
41067,Information Only.,APT/HTL,ANTON MACHACEK
41068,"Access control gate to the right of building #1, could not open the falcon lock on the 911 box to check for proper operation of micro or toggle switche inside. Please leave Fire Dept. Access Control Gates in open position until all gates meet L.S.B. Standards #4 and #5.",APT/HTL,ANTON MACHACEK
41094,"Please renew the K1, key box permit.Expired 7/30/20.",APT/HTL,ANTON MACHACEK
41095,Access gate (a4) permit expired on 8/13/2020.,APT/HTL,DOUGLAS MENDIZABAL
41103,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
41111,"Please check all access gates for proper operation. Contact a professional gate company familiar with City of Houston L.S.B.#4, ACCESS CONTRL GATES, effective 1/20/2020.",APT/HTL,ANTON MACHACEK
41112,Please perform the 5 year gas leak test. To be performed by a licensed plumbing company. Showing City of Houston plumbing inspector approval.,APT/HTL,ANTON MACHACEK
41113,Please mark the unit numbers on the exterior of electrical disconnects servicing the apartments.,APT/HTL,ANTON MACHACEK
41114,Please check that all unit numbers are marked on the front entrance to the apartments.,APT/HTL,ANTON MACHACEK
41115,Please sign the Owner's Statement of Compliance document for 1501 Campbell Rd. ,APT/HTL,ANTON MACHACEK
41116,Please check all electrical disconnects servicing the apartments and electrical panels for proper dead front covers. Make sure they are in place and secured.,APT/HTL,ANTON MACHACEK
41117,"Please check the A4, access gate permit and K1, key box permit. Must be paid annually.",APT/HTL,ANTON MACHACEK
41126,NoData,APT/HTL,OLIVER AYES
41128,NoData,APT/HTL,SHANE BLAKE
41129,NoData,APT/HTL,OLIVER AYES
41130,NoData,APT/HTL,SHANE BLAKE
41132,NoData,APT/HTL,SHANE BLAKE
41135,NoData,APT/HTL,TIEN CHAU
41150,Access Gate (a4) permit expired on 8/15/2020.,APT/HTL,DOUGLAS MENDIZABAL
41167,key box (k1) and Access gates (a4) permits expired on 8/15/2020.,APT/HTL,DOUGLAS MENDIZABAL
41172,NoData,APT/HTL,SHANE BLAKE
41193,AlarmTech called for additional repairs to Apt #1330.,APT/HTL,ALFRED GARCIA
41194,"American Fire Systems working on sprinkler system, repaired piping to building and letting glue to pipe cure for 24 hrs. Will notify when completed per Stephanie Fekany.",APT/HTL,ALFRED GARCIA
41197,NoData,APT/HTL,OLIVER AYES
41199,NoData,APT/HTL,OLIVER AYES
41252,NoData,APT/HTL,OLIVER AYES
41260,NoData,APT/HTL,ALFRED GARCIA
41262,NoData,APT/HTL,RICHARD BEDDINGFIELD
41265,NoData,APT/HTL,ANTHONY TAYLOR
41272,NoData,APT/HTL,DOUGLAS MENDIZABAL
41275,NoData,APT/HTL,TIEN CHAU
41276,Automatic gate (left of pool) not working. All pad locks on all gates pedestrian and vehicle gates need lubrication.,APT/HTL,STUART PETERS
41277,For information only.,APT/HTL,STUART PETERS
41278,FYI: Last gas test performed on 8/31/2016 good until 8/31/2021.,APT/HTL,STUART PETERS
41279,Label all exterior electrical boxes with the unit number they operate.,APT/HTL,STUART PETERS
41280,Fire extinguisher in laundry room needs inspection. Last inspected 7/2017.,APT/HTL,STUART PETERS
41286,NoData,APT/HTL,TIEN CHAU
41293,Repair ASAP.,APT/HTL,ANTHONY TAYLOR
41306,NoData,APT/HTL,RAMIRO REYNA
41389,NoData,APT/HTL,TIEN CHAU
41392,NoData,APT/HTL,BILLY HOPKINS
41437,NoData,APT/HTL,BILLY HOPKINS
41458,NoData,APT/HTL,BILLY HOPKINS
41490,Need key for manual fire gate (pad lock) so I can place in 911 box. Need to lubricate all pad locks on all gates.,APT/HTL,STUART PETERS
41491,For information only.,APT/HTL,STUART PETERS
41492,Label all exterior electrical boxes with the unit number they operate.,APT/HTL,STUART PETERS
41504,NoData,APT/HTL,ALFRED GARCIA
41507,NoData,APT/HTL,BILLY HOPKINS
41509,NoData,APT/HTL,BILLY HOPKINS
41510,NoData,APT/HTL,BILLY HOPKINS
41513,NoData,APT/HTL,BILLY HOPKINS
41524,NoData,APT/HTL,ANTHONY TAYLOR
41539,NoData,APT/HTL,BILLY HOPKINS
41540,NoData,APT/HTL,BILLY HOPKINS
41542,NoData,APT/HTL,BILLY HOPKINS
